idx,fips,county,state,lon,lat,rMapState,rMapCounty
1218,26045,Eaton County,MI,-84.83791984,42.59903478,michigan,eaton
1219,26047,Emmet County,MI,-84.8896455,45.51335225,michigan,emmet
1220,26049,Genesee County,MI,-83.70346086,43.02800006,michigan,genesee
1221,26051,Gladwin County,MI,-84.37862429,43.9929299,michigan,gladwin
1222,26053,Gogebic County,MI,-89.68656595,46.40095655,michigan,gogebic
1223,26055,Grand Traverse County,MI,-85.55443875,44.67390394,michigan,grand traverse
1224,26057,Gratiot County,MI,-84.60437029,43.29691752,michigan,gratiot
1225,26059,Hillsdale County,MI,-84.59661251,41.89662599,michigan,hillsdale
1226,26061,Houghton County,MI,-88.68492282,46.89606817,michigan,houghton
1227,26063,Huron County,MI,-83.01303897,43.83919599,michigan,huron
1228,26065,Ingham County,MI,-84.36819183,42.60397778,michigan,ingham
1229,26067,Ionia County,MI,-85.07058307,42.94749401,michigan,ionia
1230,26069,Iosco County,MI,-83.63635619,44.35919976,michigan,iosco
1231,26071,Iron County,MI,-88.53798258,46.2119247,michigan,iron
1232,26073,Isabella County,MI,-84.84360938,43.64075933,michigan,isabella
1233,26075,Jackson County,MI,-84.41929644,42.25047691,michigan,jackson
1234,26077,Kalamazoo County,MI,-85.5254097,42.2470417,michigan,kalamazoo
1235,26079,Kalkaska County,MI,-85.07925395,44.68833975,michigan,kalkaska
1236,26081,Kent County,MI,-85.54570101,43.0325793,michigan,kent
1237,26083,Keweenaw County,MI,-88.11833874,47.35684142,michigan,keweenaw
1238,26085,Lake County,MI,-85.80474786,43.99349236,michigan,lake
1239,26087,Lapeer County,MI,-83.22131401,43.09911145,michigan,lapeer
1240,26089,Leelanau County,MI,-85.77004534,44.92094149,michigan,leelanau
1241,26091,Lenawee County,MI,-84.0668852,41.90703643,michigan,lenawee
1242,26093,Livingston County,MI,-83.90669774,42.60891951,michigan,livingston
1243,26095,Luce County,MI,-85.54708246,46.46693166,michigan,luce
1244,26097,Mackinac County,MI,-85.12119692,46.09372963,michigan,mackinac
1245,26099,Macomb County,MI,-82.92812676,42.70345174,michigan,macomb
1246,26101,Manistee County,MI,-86.05250546,44.33709421,michigan,manistee
1247,26103,Marquette County,MI,-87.64827404,46.43258741,michigan,marquette
1248,26105,Mason County,MI,-86.24713936,43.99448852,michigan,mason
1249,26107,Mecosta County,MI,-85.32553825,43.64075933,michigan,mecosta
1250,26109,Menominee County,MI,-87.56699888,45.57483522,michigan,menominee
1251,26111,Midland County,MI,-84.38392159,43.64791116,michigan,midland
1252,26113,Missaukee County,MI,-85.08136749,44.34120369,michigan,missaukee
1253,26115,Monroe County,MI,-83.53714824,41.94229011,michigan,monroe
1254,26117,Montcalm County,MI,-85.15404823,43.31100219,michigan,montcalm
1255,26119,Montmorency County,MI,-84.1209651,45.02910845,michigan,montmorency
1256,26121,Muskegon County,MI,-86.13699399,43.28786657,michigan,muskegon
1257,26123,Newaygo County,MI,-85.8047285,43.55358655,michigan,newaygo
1258,26125,Oakland County,MI,-83.38244409,42.66772761,michigan,oakland
1259,26127,Oceana County,MI,-86.2544187,43.63675789,michigan,oceana
1260,26129,Ogemaw County,MI,-84.12166307,44.33982468,michigan,ogemaw
1261,26131,Ontonagon County,MI,-89.31971951,46.66420352,michigan,ontonagon
1262,26133,Osceola County,MI,-85.32344532,43.99134468,michigan,osceola
1263,26135,Oscoda County,MI,-84.12518246,44.68354116,michigan,oscoda
1264,26137,Otsego County,MI,-84.59354183,45.01819555,michigan,otsego
1265,26139,Ottawa County,MI,-85.98675908,42.96153747,michigan,ottawa
1266,26141,Presque Isle County,MI,-83.91483169,45.34552967,michigan,presque isle
1267,26143,Roscommon County,MI,-84.59721443,44.33692439,michigan,roscommon
1268,26145,Saginaw County,MI,-84.04998847,43.33760765,michigan,saginaw
1269,26147,St. Clair County,MI,-82.69856446,42.95782095,michigan,st clair
1270,26149,St. Joseph County,MI,-85.52659841,41.92703182,michigan,st joseph
1271,26151,Sanilac County,MI,-82.82102709,43.42782658,michigan,sanilac
1272,26153,Schoolcraft County,MI,-86.21379298,46.19646311,michigan,schoolcraft
1273,26155,Shiawassee County,MI,-84.13817125,42.95751885,michigan,shiawassee
1274,26157,Tuscola County,MI,-83.41521555,43.47119662,michigan,tuscola
1275,26159,Van Buren County,MI,-86.0148117,42.2490834,michigan,van buren
1276,26161,Washtenaw County,MI,-83.83541145,42.26043778,michigan,washtenaw
1277,26163,Wayne County,MI,-83.28590061,42.29536773,michigan,wayne
1278,26165,Wexford County,MI,-85.57123152,44.34338506,michigan,wexford
1279,27001,Aitkin County,MN,-93.4056053,46.60768289,minnesota,aitkin
1280,27003,Anoka County,MN,-93.24879371,45.28353504,minnesota,anoka
1281,27005,Becker County,MN,-95.65857422,46.93505339,minnesota,becker
1282,27007,Beltrami County,MN,-94.9155955,47.96751566,minnesota,beltrami
1283,27009,Benton County,MN,-94.00547259,45.71289085,minnesota,benton
1284,27011,Big Stone County,MN,-96.39084317,45.42692858,minnesota,big stone
1285,27013,Blue Earth County,MN,-94.07367311,44.04902044,minnesota,blue earth
1286,27015,Brown County,MN,-94.72575382,44.25429732,minnesota,brown
1287,27017,Carlton County,MN,-92.67067245,46.59479337,minnesota,carlton
1288,27019,Carver County,MN,-93.80479693,44.83139857,minnesota,carver
1289,27021,Cass County,MN,-94.31550935,46.9572623,minnesota,cass
1290,27023,Chippewa County,MN,-95.56119508,45.02690136,minnesota,chippewa
1291,27025,Chisago County,MN,-92.91865202,45.51134147,minnesota,chisago
1292,27027,Clay County,MN,-96.47354762,46.89347808,minnesota,clay
1293,27029,Clearwater County,MN,-95.36900908,47.58003352,minnesota,clearwater
1294,27031,Cook County,MN,-90.50911847,47.9038551,minnesota,cook
1295,27033,Cottonwood County,MN,-95.18943501,44.01978338,minnesota,cottonwood
1296,27035,Crow Wing County,MN,-94.07007248,46.48131767,minnesota,crow wing
1297,27037,Dakota County,MN,-93.06892787,44.6839123,minnesota,dakota
1298,27039,Dodge County,MN,-92.86267452,44.03044146,minnesota,dodge
1299,27041,Douglas County,MN,-95.45262796,45.93966589,minnesota,douglas
1300,27043,Faribault County,MN,-93.95585808,43.68422644,minnesota,faribault
1301,27045,Fillmore County,MN,-92.09099108,43.68319146,minnesota,fillmore
1302,27047,Freeborn County,MN,-93.35288769,43.68486932,minnesota,freeborn
1303,27049,Goodhue County,MN,-92.7271771,44.41794959,minnesota,goodhue
1304,27051,Grant County,MN,-96.00498677,45.93981309,minnesota,grant
1305,27053,Hennepin County,MN,-93.47874118,45.01601455,minnesota,hennepin
1306,27055,Houston County,MN,-91.48580188,43.68031572,minnesota,houston
1307,27057,Hubbard County,MN,-94.90745288,47.10550931,minnesota,hubbard
1308,27059,Isanti County,MN,-93.29443142,45.5732765,minnesota,isanti
1309,27061,Itasca County,MN,-93.61041571,47.5027268,minnesota,itasca
1310,27063,Jackson County,MN,-95.16830009,43.68286066,minnesota,jackson
1311,27065,Kanabec County,MN,-93.29119724,45.95718309,minnesota,kanabec
1312,27067,Kandiyohi County,MN,-95.00050271,45.15814671,minnesota,kandiyohi
1313,27069,Kittson County,MN,-96.76490802,48.77581043,minnesota,kittson
1314,27071,Koochiching County,MN,-93.75874152,48.24423427,minnesota,koochiching
1315,27073,Lac qui Parle County,MN,-96.16386655,45.00211803,minnesota,lac qui parle
1316,27075,Lake County,MN,-91.42851191,47.63574348,minnesota,lake
1317,27077,Lake of the Woods County,MN,-94.8852636,48.77576727,minnesota,lake of the woods
1318,27079,Le Sueur County,MN,-93.72648504,44.38275816,minnesota,le sueur
1319,27081,Lincoln County,MN,-96.2465387,44.42320475,minnesota,lincoln
1320,27083,Lyon County,MN,-95.82818934,44.42854833,minnesota,lyon
1321,27085,McLeod County,MN,-94.27310023,44.82933757,minnesota,mcleod
1322,27087,Mahnomen County,MN,-95.79994687,47.3263299,minnesota,mahnomen
1323,27089,Marshall County,MN,-96.36704007,48.35530068,minnesota,marshall
1324,27091,Martin County,MN,-94.56381989,43.68230247,minnesota,martin
1325,27093,Meeker County,MN,-94.52329262,45.12909103,minnesota,meeker
1326,27095,Mille Lacs County,MN,-93.63328956,45.94932138,minnesota,mille lacs
1327,27097,Morrison County,MN,-94.26893677,46.02256893,minnesota,morrison
1328,27099,Mower County,MN,-92.75988863,43.68053487,minnesota,mower
1329,27101,Murray County,MN,-95.7612916,44.03812243,minnesota,murray
1330,27103,Nicollet County,MN,-94.24614289,44.36502249,minnesota,nicollet
1331,27105,Nobles County,MN,-95.760458,43.6815444,minnesota,nobles
1332,27107,Norman County,MN,-96.44001848,47.32696433,minnesota,norman
1333,27109,Olmsted County,MN,-92.40091827,44.01403168,minnesota,olmsted
1334,27111,Otter Tail County,MN,-95.6956936,46.41044258,minnesota,otter tail
1335,27113,Pennington County,MN,-96.00571043,48.06592704,minnesota,pennington
1336,27115,Pine County,MN,-92.73608369,46.1273735,minnesota,pine
1337,27117,Pipestone County,MN,-96.23920698,44.03325101,minnesota,pipestone
1338,27119,Polk County,MN,-96.39270208,47.77598492,minnesota,polk
1339,27121,Pope County,MN,-95.44249926,45.59324699,minnesota,pope
1340,27123,Ramsey County,MN,-93.09746459,45.02877072,minnesota,ramsey
1341,27125,Red Lake County,MN,-96.07657022,47.87317783,minnesota,red lake
1342,27127,Redwood County,MN,-95.25087412,44.41948343,minnesota,redwood
1343,27129,Renville County,MN,-94.94219634,44.73687093,minnesota,renville
1344,27131,Rice County,MN,-93.29707971,44.36347834,minnesota,rice
1345,27133,Rock County,MN,-96.23827547,43.67612158,minnesota,rock
1346,27135,Roseau County,MN,-95.78664147,48.77327287,minnesota,roseau
1347,27137,St. Louis County,MN,-92.45992615,47.60980071,minnesota,st louis
1348,27139,Scott County,MN,-93.53451934,44.65957737,minnesota,scott
1349,27141,Sherburne County,MN,-93.78108844,45.45760347,minnesota,sherburne
1350,27143,Sibley County,MN,-94.22610451,44.59109576,minnesota,sibley
1351,27145,Stearns County,MN,-94.61377636,45.56110024,minnesota,stearns
1352,27147,Steele County,MN,-93.23119433,44.03036361,minnesota,steele
1353,27149,Stevens County,MN,-95.99534025,45.59242949,minnesota,stevens
1354,27151,Swift County,MN,-95.67593501,45.28694135,minnesota,swift
1355,27153,Todd County,MN,-94.8945582,46.07808655,minnesota,todd
1356,27155,Traverse County,MN,-96.46521727,45.77678314,minnesota,traverse
1357,27157,Wabasha County,MN,-92.22271968,44.2932372,minnesota,wabasha
1358,27159,Wadena County,MN,-94.95949657,46.58903802,minnesota,wadena
1359,27161,Waseca County,MN,-93.59408384,44.0322581,minnesota,waseca
1360,27163,Washington County,MN,-92.88951573,45.03961531,minnesota,washington
1361,27165,Watonwan County,MN,-94.6182518,43.98883438,minnesota,watonwan
1362,27167,Wilkin County,MN,-96.45677921,46.36469813,minnesota,wilkin
1363,27169,Winona County,MN,-91.77920991,43.99703246,minnesota,winona
1364,27171,Wright County,MN,-93.96391834,45.18258159,minnesota,wright
1365,27173,Yellow Medicine County,MN,-95.85750678,44.72556634,minnesota,yellow medicine
1366,28001,Adams County,MS,-91.35343722,31.48788073,mississippi,adams
1367,28003,Alcorn County,MS,-88.58118816,34.8804127,mississippi,alcorn
1368,28005,Amite County,MS,-90.80948266,31.17633764,mississippi,amite
1369,28007,Attala County,MS,-89.58390756,33.08576025,mississippi,attala
1370,28009,Benton County,MS,-89.18892732,34.81856271,mississippi,benton
1371,28011,Bolivar County,MS,-90.8875126,33.80045169,mississippi,bolivar
1372,28013,Calhoun County,MS,-89.33351092,33.94117328,mississippi,calhoun
1373,28015,Carroll County,MS,-89.9229867,33.45101749,mississippi,carroll
1374,28017,Chickasaw County,MS,-88.94263395,33.92092496,mississippi,chickasaw
1375,28019,Choctaw County,MS,-89.24592165,33.34425773,mississippi,choctaw
1376,28021,Claiborne County,MS,-90.91171681,31.98128584,mississippi,claiborne
1377,28023,Clarke County,MS,-88.68607315,32.04478233,mississippi,clarke
1378,28025,Clay County,MS,-88.78228525,33.65703355,mississippi,clay
1379,28027,Coahoma County,MS,-90.60825513,34.23612521,mississippi,coahoma
1380,28029,Copiah County,MS,-90.45751017,31.87373342,mississippi,copiah
1381,28031,Covington County,MS,-89.55894023,31.6401462,mississippi,covington
1382,28033,DeSoto County,MS,-89.99337092,34.8766821,mississippi,de soto
1383,28035,Forrest County,MS,-89.25840601,31.19464519,mississippi,forrest
1384,28037,Franklin County,MS,-90.90666413,31.47975056,mississippi,franklin
1385,28039,George County,MS,-88.63992101,30.8637824,mississippi,george
1386,28041,Greene County,MS,-88.63871962,31.21361662,mississippi,greene
1387,28043,Grenada County,MS,-89.79850512,33.77122492,mississippi,grenada
1388,28045,Hancock County,MS,-89.48778846,30.42951283,mississippi,hancock
1389,28047,Harrison County,MS,-89.11512242,30.52509529,mississippi,harrison
1390,28049,Hinds County,MS,-90.45166913,32.27125198,mississippi,hinds
1391,28051,Holmes County,MS,-90.09779369,33.12768935,mississippi,holmes
1392,28053,Humphreys County,MS,-90.53171693,33.13463514,mississippi,humphreys
1393,28055,Issaquena County,MS,-90.99280814,32.74038414,mississippi,issaquena
1394,28057,Itawamba County,MS,-88.36133429,34.27806788,mississippi,itawamba
1395,28059,Jackson County,MS,-88.63207341,30.56119308,mississippi,jackson
1396,28061,Jasper County,MS,-89.11420156,32.02589024,mississippi,jasper
1397,28063,Jefferson County,MS,-91.03654741,31.73809236,mississippi,jefferson
1398,28065,Jefferson Davis County,MS,-89.83080214,31.57626916,mississippi,jefferson davis
1399,28067,Jones County,MS,-89.16940789,31.62889542,mississippi,jones
1400,28069,Kemper County,MS,-88.64154163,32.75414549,mississippi,kemper
1401,28071,Lafayette County,MS,-89.48451173,34.3623074,mississippi,lafayette
1402,28073,Lamar County,MS,-89.51502951,31.21509051,mississippi,lamar
1403,28075,Lauderdale County,MS,-88.66104765,32.40521687,mississippi,lauderdale
1404,28077,Lawrence County,MS,-90.11552759,31.55810258,mississippi,lawrence
1405,28079,Leake County,MS,-89.52871068,32.75841898,mississippi,leake
1406,28081,Lee County,MS,-88.67760137,34.28420441,mississippi,lee
1407,28083,Leflore County,MS,-90.30537514,33.55282113,mississippi,leflore
1408,28085,Lincoln County,MS,-90.46343596,31.5391525,mississippi,lincoln
1409,28087,Lowndes County,MS,-88.44343506,33.46832545,mississippi,lowndes
1410,28089,Madison County,MS,-90.04464665,32.63802114,mississippi,madison
1411,28091,Marion County,MS,-89.83257245,31.23690828,mississippi,marion
1412,28093,Marshall County,MS,-89.50320261,34.7649435,mississippi,marshall
1413,28095,Monroe County,MS,-88.4765644,33.88974155,mississippi,monroe
1414,28097,Montgomery County,MS,-89.61421285,33.49339404,mississippi,montgomery
1415,28099,Neshoba County,MS,-89.11668388,32.75641835,mississippi,neshoba
1416,28101,Newton County,MS,-89.11499023,32.4036274,mississippi,newton
1417,28103,Noxubee County,MS,-88.56201846,33.10714092,mississippi,noxubee
1418,28105,Oktibbeha County,MS,-88.87310961,33.4219717,mississippi,oktibbeha
1419,28107,Panola County,MS,-89.94897408,34.36975998,mississippi,panola
1420,28109,Pearl River County,MS,-89.57988952,30.77800527,mississippi,pearl river
1421,28111,Perry County,MS,-88.99231724,31.17828137,mississippi,perry
1422,28113,Pike County,MS,-90.41262981,31.17645865,mississippi,pike
1423,28115,Pontotoc County,MS,-89.03878322,34.22792995,mississippi,pontotoc
1424,28117,Prentiss County,MS,-88.52339289,34.61600833,mississippi,prentiss
1425,28119,Quitman County,MS,-90.29244433,34.25499188,mississippi,quitman
1426,28121,Rankin County,MS,-89.95294321,32.26736678,mississippi,rankin
1427,28123,Scott County,MS,-89.53954909,32.41092604,mississippi,scott
1428,28125,Sharkey County,MS,-90.81318431,32.88124705,mississippi,sharkey
1429,28127,Simpson County,MS,-89.92517603,31.91634349,mississippi,simpson
1430,28129,Smith County,MS,-89.50844765,32.02499106,mississippi,smith
1431,28131,Stone County,MS,-89.11114165,30.79450736,mississippi,stone
1432,28133,Sunflower County,MS,-90.59011411,33.60615798,mississippi,sunflower
1433,28135,Tallahatchie County,MS,-90.17374991,33.95347073,mississippi,tallahatchie
1434,28137,Tate County,MS,-89.94817774,34.65527135,mississippi,tate
1435,28139,Tippah County,MS,-88.91084551,34.76866436,mississippi,tippah
1436,28141,Tishomingo County,MS,-88.24452228,34.74392738,mississippi,tishomingo
1437,28143,Tunica County,MS,-90.36772418,34.64853246,mississippi,tunica
1438,28145,Union County,MS,-89.00514214,34.49216185,mississippi,union
1439,28147,Walthall County,MS,-90.11151984,31.1497632,mississippi,walthall
1440,28149,Warren County,MS,-90.84849922,32.36482266,mississippi,warren
1441,28151,Washington County,MS,-90.95320831,33.27833012,mississippi,washington
1442,28153,Wayne County,MS,-88.69573224,31.64468912,mississippi,wayne
1443,28155,Webster County,MS,-89.28377436,33.61282514,mississippi,webster
1444,28157,Wilkinson County,MS,-91.31469342,31.16184555,mississippi,wilkinson
1445,28159,Winston County,MS,-89.02605754,33.08922936,mississippi,winston
1446,28161,Yalobusha County,MS,-89.70412425,34.02980354,mississippi,yalobusha
1447,28163,Yazoo County,MS,-90.40386636,32.78736917,mississippi,yazoo
1448,29001,Adair County,MO,-92.58729975,40.19681914,missouri,adair
1449,29003,Andrew County,MO,-94.79899482,39.9967374,missouri,andrew
1450,29005,Atchison County,MO,-95.43087407,40.45218442,missouri,atchison
1451,29007,Audrain County,MO,-91.8294885,39.21243428,missouri,audrain
1452,29009,Barry County,MO,-93.84152373,36.71533273,missouri,barry
1453,29011,Barton County,MO,-94.35434353,37.50884433,missouri,barton
1454,29013,Bates County,MO,-94.34460011,38.25773419,missouri,bates
1455,29015,Benton County,MO,-93.29154592,38.30144912,missouri,benton
1456,29017,Bollinger County,MO,-90.03084802,37.31949566,missouri,bollinger
1457,29019,Boone County,MO,-92.29940303,38.98605951,missouri,boone
1458,29021,Buchanan County,MO,-94.81032527,39.67013706,missouri,buchanan
1459,29023,Butler County,MO,-90.41352872,36.72073383,missouri,butler
1460,29025,Caldwell County,MO,-93.98278035,39.66324139,missouri,caldwell
1461,29027,Callaway County,MO,-91.91773615,38.83643368,missouri,callaway
